project_name;agent;shield;shield_memory;nu;safety_probability;full_safety_probability;goal_reachability;reward;shield_calls;blocked_actions;evaluation_time
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497362000000001;0.12497362000000001;0.88575711;80.608002;7.839905870000062;0.02537296200000004;0.04505753517150879
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497362000000001;0.12497362000000001;0.88575711;80.608002;7.839905870000062;0.02537296200000004;0.04384779930114746
slippy-drone;greedy-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.19408458004308066;0.19408458004308066;0.6642883927921275;35.02462345425533;30.9438827678746;11.532438736637712;30.230369091033936
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497362000000001;0.12497362000000001;0.88575711;80.608002;7.839905870000062;0.02537296200000004;0.044289588928222656
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497362000000001;0.12497362000000001;0.88575711;80.608002;7.839905870000062;0.02537296200000004;0.04371380805969238
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497462000000001;0.12497462000000001;0.88576481;80.6090705;7.839606270000025;0.025026802000000063;0.04390907287597656
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497462000000001;0.12497462000000001;0.88576481;80.6090705;7.839606270000025;0.025026802000000063;0.04390668869018555
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497462000000001;0.12497462000000001;0.88576481;80.6090705;7.839606270000025;0.025026802000000063;0.044583797454833984
slippy-drone;greedy-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.19417630078942671;0.19417630078942671;0.6647266977470376;35.079742090665675;30.932233742090922;11.51590542690021;30.260443687438965
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497462000000001;0.12497462000000001;0.88576481;80.6090705;7.839606270000025;0.025026802000000063;0.045810699462890625
dpm;greedy-iter-1000;constructed-self-constructing-unsafe;0;0.2;0.08847312770344913;0.0884755540721687;0.20971503932933333;5.834114676385887;44.626129741599264;4.583883548469429;52.12669348716736
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497462000000001;0.12497462000000001;0.88576481;80.6090705;7.839606270000025;0.025026802000000063;0.04464364051818848
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497462000000001;0.12497462000000001;0.88576481;80.6090705;7.839606270000025;0.025026802000000063;0.044760704040527344
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497462000000001;0.12497462000000001;0.88576481;80.6090705;7.839606270000025;0.025026802000000063;0.04479408264160156
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497562000000001;0.12497562000000001;0.8857718099999999;80.6100565;7.839319270000054;0.024695802000000048;0.04965496063232422
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497562000000001;0.12497562000000001;0.8857718099999999;80.6100565;7.839319270000054;0.024695802000000048;0.0455775260925293
slippy-drone;greedy-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.19424926798678052;0.19424926798678052;0.6651031983639986;35.12705214765593;30.922110901548585;11.500975183962106;30.948870182037354
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497562000000001;0.12497562000000001;0.8857718099999999;80.6100565;7.839319270000054;0.024695802000000048;0.04613065719604492
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497562000000001;0.12497562000000001;0.8857725099999999;80.61015439999998;7.839291270000054;0.024663482000000028;0.04622077941894531
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497562000000001;0.12497562000000001;0.8857725099999999;80.61015439999998;7.839291270000054;0.024663482000000028;0.04490327835083008
dpm;greedy-iter-1000;constructed-self-constructing-unsafe;0;0.2;0.08855987090938874;0.08856231886575738;0.20970663553373065;5.838544172774116;44.62621313212577;4.579096577054128;54.375006675720215
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497662000000001;0.12497662000000001;0.88577958;80.61114305;7.839008610000089;0.024337206000000097;0.04602789878845215
collect;greedy-iter-500;constructed-self-constructing-unsafe;0;0.2;0.19999997518063142;0.19999997518063142;0.7424543455908035;32.7741162863933;41.16520625959915;10.748653774361623;192.2561993598938
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497662000000001;0.12497662000000001;0.88577958;80.61114305;7.839008610000089;0.024337206000000097;0.04609847068786621
slippy-drone;greedy-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.19435194221111193;0.19435194221111193;0.665505398434675;35.17743126623708;30.911420214638675;11.48474088525951;31.21447491645813
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497662000000001;0.12497662000000001;0.88577958;80.61114305;7.839008610000089;0.024337206000000097;0.04635286331176758
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497662000000001;0.12497662000000001;0.88577958;80.61114305;7.839008610000089;0.024337206000000097;0.047170162200927734
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497662000000001;0.12497662000000001;0.88577958;80.61114305;7.839008610000089;0.024337206000000097;0.04641127586364746
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497662000000001;0.12497662000000001;0.88577958;80.61114305;7.839008610000089;0.024337206000000097;0.04531526565551758
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497662000000001;0.12497662000000001;0.88577958;80.61114305;7.839008610000089;0.024337206000000097;0.04759573936462402
slippy-drone;greedy-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.19440801899183044;0.19440801899183044;0.665799930585785;35.21455837713815;30.903619038282;11.473625165979232;30.741724967956543
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497662000000001;0.12497662000000001;0.88577958;80.61114305;7.839008610000089;0.024337206000000097;0.045850276947021484
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497662000000001;0.12497662000000001;0.88577958;80.61114305;7.839008610000089;0.024337206000000097;0.0491480827331543
dpm;greedy-iter-1000;constructed-self-constructing-unsafe;0;0.2;0.0886610059063964;0.08866347668473448;0.2096970798467076;5.843639725741646;44.62630340187929;4.573529695306942;56.4929404258728
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497662000000001;0.12497662000000001;0.88577958;80.61114305;7.839008610000089;0.024337206000000097;0.04770803451538086
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497662000000001;0.12497662000000001;0.88577958;80.61114205;7.839008610000095;0.023915406000000076;0.047599077224731445
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497662000000001;0.12497662000000001;0.88577958;80.61114205;7.839008610000095;0.023915406000000076;0.048252105712890625
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497662000000001;0.12497662000000001;0.88577958;80.61114205;7.839008610000095;0.023915406000000076;0.04712057113647461
slippy-drone;greedy-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.19446900211817042;0.19446900211817042;0.6662276970193491;35.26845641101971;30.89225387838076;11.457998217837115;31.11345863342285
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497662000000001;0.12497662000000001;0.88577958;80.61114205;7.839008610000095;0.023915406000000076;0.04699993133544922
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497662000000001;0.12497662000000001;0.88577958;80.61114205;7.839008610000095;0.023915406000000076;0.04875349998474121
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497662000000001;0.12497662000000001;0.88577958;80.61114205;7.839008610000095;0.023915406000000076;0.05050039291381836
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497672000000001;0.12497672000000001;0.88578028;80.61123855;7.838982010000082;0.02388464600000003;0.047922372817993164
dpm;greedy-iter-1000;constructed-self-constructing-unsafe;0;0.2;0.08874864044809899;0.08875113366557563;0.2096885605427219;5.848037778968933;44.62638820265399;4.568691131544482;56.92941355705261
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497672000000001;0.12497672000000001;0.8857872800000001;80.61223155000002;7.838688010000081;0.023545846000000044;0.0484163761138916
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497672000000001;0.12497672000000001;0.8857872800000001;80.61223155000002;7.838688010000081;0.023545846000000044;0.04785490036010742
slippy-drone;greedy-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.1945333797857841;0.1945333797857841;0.6665400849909402;35.30785387768906;30.883865456344324;11.445800251899412;34.12248873710632
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497672000000001;0.12497672000000001;0.8857872800000001;80.61223155000002;7.838688010000081;0.023545846000000044;0.04990434646606445
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497672000000001;0.12497672000000001;0.8857872800000001;80.61223155000002;7.83868801000008;0.023545846000000044;0.04970717430114746
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497672000000001;0.12497672000000001;0.8857872800000001;80.61223155000002;7.83868801000008;0.023545846000000044;0.04805779457092285
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497672000000001;0.12497672000000001;0.8857872800000001;80.61223155000002;7.838688010000081;0.023545846000000044;0.05247354507446289
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497672000000001;0.12497672000000001;0.8857872800000001;80.61223155000002;7.838688010000081;0.023545846000000044;0.04897737503051758
slippy-drone;greedy-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.1945987500716352;0.1945987500716352;0.666805783870258;35.34124626799128;30.876658646831547;11.434868152536131;32.06458830833435
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497672000000001;0.12497672000000001;0.8857872800000001;80.61223155000002;7.838688010000081;0.023545846000000044;0.048905134201049805
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497672000000001;0.12497672000000001;0.8857872800000001;80.61223155000002;7.838688010000081;0.023545846000000044;0.04867887496948242
dpm;greedy-iter-1000;constructed-self-constructing-unsafe;0;0.2;0.0888165721036771;0.08881908308784636;0.20968216314918592;5.851735376307129;44.626448919361245;4.564949411265545;56.12508487701416
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497672000000001;0.12497672000000001;0.8857872800000001;80.61223155000002;7.838688010000081;0.023545846000000044;0.05129671096801758
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497672000000001;0.12497672000000001;0.8857872800000001;80.61223155000002;7.838688010000081;0.023545846000000044;0.04842829704284668
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497772000000001;0.12497772000000001;0.88579428;80.61321055;7.83840801000008;0.02322264600000006;0.05019736289978027
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497772000000001;0.12497772000000001;0.88579428;80.61321055;7.83840801000008;0.02322264600000006;0.04852604866027832
slippy-drone;greedy-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.1946955546094094;0.1946955546094094;0.6673948606821468;35.41542153964956;30.861109907999865;11.413390756744912;32.57379865646362
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497772000000001;0.12497772000000001;0.88580198;80.61430215;7.838085310000069;0.022850746000000047;0.0490269660949707
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497772000000001;0.12497772000000001;0.88580898;80.61529515;7.837791310000068;0.022511946000000053;0.05103349685668945
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497772000000001;0.12497772000000001;0.88580898;80.61529515;7.837791310000068;0.022511946000000053;0.050252437591552734
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497882000000002;0.12497882000000002;0.88582368;80.61737905;7.837175310000026;0.021802026000000013;0.049842119216918945
dpm;greedy-iter-1000;constructed-self-constructing-unsafe;0;0.2;0.08890884086051097;0.0889113714946021;0.20967323589334946;5.856642070015335;44.62653689187248;4.559858780903726;55.386674642562866
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497882000000002;0.12497882000000002;0.88582368;80.61737905;7.837175310000026;0.021802026000000013;0.05124211311340332
slippy-drone;greedy-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.19475619285181978;0.19475619285181978;0.6676761200632495;35.45108691002799;30.853449137960236;11.40238591416014;32.42538809776306
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497882000000002;0.12497882000000002;0.88582368;80.61737905;7.837175310000026;0.021802026000000013;0.04952716827392578
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497882000000002;0.12497882000000002;0.88582438;80.61747595;7.837147310000077;0.021347906000000028;0.05247139930725098
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497882000000002;0.12497882000000002;0.88582438;80.61747595;7.837147310000077;0.021347906000000028;0.05062556266784668
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497882000000002;0.12497882000000002;0.88582438;80.61747595;7.837147310000077;0.021347906000000028;0.05211448669433594
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497882000000002;0.12497882000000002;0.88582438;80.61747595;7.837147310000077;0.021347906000000028;0.05046868324279785
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497882000000002;0.12497882000000002;0.88582438;80.61747595;7.837147310000077;0.021347906000000028;0.05021524429321289
slippy-drone;greedy-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.19482997984520323;0.19482997984520323;0.6679961988435585;35.49136637969236;30.84504955798399;11.39019892472512;32.80510449409485
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497882000000002;0.12497882000000002;0.88582438;80.61747595;7.837147310000077;0.021347906000000028;0.050140380859375
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497882000000002;0.12497882000000002;0.88582438;80.61747584999999;7.837147310000049;0.021307686000000062;0.05033707618713379
dpm;greedy-iter-1000;constructed-self-constructing-unsafe;0;0.2;0.08898750824301702;0.08899005953912156;0.20966597417565486;5.860874123754163;44.62660394060122;4.55553455204084;56.587554693222046
collect;greedy-iter-500;constructed-self-constructing-unsafe;0;0.2;0.19999997518063142;0.19999997518063142;0.7424543455908035;32.7741162863933;41.165206259599366;10.748653774361623;191.4325692653656
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497882000000002;0.12497882000000002;0.88582438;80.61747584999999;7.837147310000049;0.021307686000000062;0.050916433334350586
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497882000000002;0.12497882000000002;0.88582438;80.61747584999999;7.837147310000049;0.021307686000000062;0.05269503593444824
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497882000000002;0.12497882000000002;0.88582438;80.61747584999999;7.837147310000049;0.021307686000000062;0.05341029167175293
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497882000000002;0.12497882000000002;0.88582438;80.61747584999999;7.837147310000049;0.021307686000000062;0.05113840103149414
slippy-drone;greedy-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.19489856510170275;0.19489856510170275;0.6683102530052338;35.53077702390566;30.836655910610467;11.377852314134214;32.959975242614746
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497982000000002;0.12497982000000002;0.88583138;80.61844785;7.836874310000044;0.020992286000000037;0.05262327194213867
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497982000000002;0.12497982000000002;0.8858453799999999;80.62041984999999;7.83630031000007;0.02033028600000003;0.05123138427734375
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497982000000002;0.12497982000000002;0.8858453799999999;80.62041984999999;7.83630031000007;0.02033028600000003;0.05421304702758789
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497982000000002;0.12497982000000002;0.8858523799999999;80.62141985;7.83599931000007;0.01998368600000004;0.051702260971069336
dpm;greedy-iter-1000;constructed-self-constructing-unsafe;0;0.2;0.08907997866431497;0.08908254833712419;0.20965702779520035;5.865766629377543;44.62669175404371;4.5504327920092775;57.41527986526489
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497982000000002;0.12497982000000002;0.8858523799999999;80.62141985;7.83599931000007;0.01998368600000004;0.05466723442077637
slippy-drone;greedy-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.19498421460134588;0.19498421460134588;0.6687201901788595;35.581950124658306;30.825837712678187;11.361621004722048;33.04376268386841
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497982000000002;0.12497982000000002;0.8858523799999999;80.62141985;7.83599931000007;0.01998368600000004;0.05229687690734863
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497982000000002;0.12497982000000002;0.8858523799999999;80.62141985;7.83599931000007;0.01998368600000004;0.05164742469787598
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497982000000002;0.12497982000000002;0.8858523799999999;80.62141985;7.83599931000007;0.01998368600000004;0.05132269859313965
test-corridor;safe-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.12497982000000002;0.12497982000000002;0.8858523799999999;80.62141985;7.83599931000007;0.01998368600000004;0.05096721649169922
test-corridor;uniform_random;constructed-self-constructing-unsafe;0;0.2;0.1999999987166036;0.1999999987166036;0.17691727628187665;-24.70025057390754;42.175889304334184;34.16226371165266;1.1477162837982178
test-corridor;uniform_random;constructed-self-constructing-unsafe;0;0.2;0.19999999999988463;0.19999999999988463;0.1791783642566155;-24.392325503895787;42.08007828276543;33.94769628651062;2.4936935901641846
slippy-drone;greedy-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.19504879243043652;0.19504879243043652;0.6689408641153479;35.60947695147381;30.820046376974965;11.35252261204087;36.074174642562866
test-corridor;uniform_random;constructed-self-constructing-unsafe;0;0.2;0.19999999999999557;0.19999999999999557;0.17872245305001572;-24.458784511358573;42.09952055741351;33.959567628092934;3.5217607021331787
dpm;greedy-iter-1000;constructed-self-constructing-unsafe;0;0.2;0.08917606458840711;0.08917865636627614;0.2096477182878279;5.870853308072182;44.62678337821911;4.545129560151576;60.50231432914734
test-corridor;uniform_random;constructed-self-constructing-unsafe;0;0.2;0.1999999999999989;0.1999999999999989;0.17953951898114887;-24.344909984378226;42.06534047211238;33.90297108372475;4.511193037033081
test-corridor;uniform_random;constructed-self-constructing-unsafe;0;0.2;0.2;0.2;0.18036278742695497;-24.232600200673264;42.031675194754364;33.84649551140649;5.5964930057525635
test-corridor;uniform_random;constructed-self-constructing-unsafe;0;0.2;0.20000000000000004;0.20000000000000004;0.18193042876194027;-24.015521375831305;41.96846192010957;33.746978572988006;6.345381498336792
slippy-drone;greedy-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.19512211255988654;0.19512211255988654;0.6691702978481001;35.63835954552849;30.813970151500463;11.343219708500781;34.49839782714844
test-corridor;uniform_random;constructed-self-constructing-unsafe;0;0.2;0.2000000000000001;0.2000000000000001;0.18303143605535274;-23.862749888694317;41.92302020621148;33.674276121760634;7.337274551391602
test-corridor;uniform_random;constructed-self-constructing-unsafe;0;0.2;0.2000000000000001;0.2000000000000001;0.18613558250429155;-23.423650760687448;41.788659281110014;33.474226778768184;8.258451461791992
test-corridor;uniform_random;constructed-self-constructing-unsafe;0;0.2;0.2000000000000001;0.2000000000000001;0.1863882469470485;-23.39321773678916;41.78050653803899;33.441469494599204;9.307474136352539
dpm;greedy-iter-1000;constructed-self-constructing-unsafe;0;0.2;0.08926034155996937;0.0892629559243989;0.20963980720485625;5.875271646845405;44.62685888853907;4.540490830382957;61.76749658584595
test-corridor;uniform_random;constructed-self-constructing-unsafe;0;0.2;0.20000000000000012;0.20000000000000012;0.18642007432212854;-23.38932259196012;41.779459317055704;33.43714008889676;10.068143367767334
slippy-drone;greedy-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.19517678174040828;0.19517678174040828;0.669684717043082;35.703232030614735;30.80019777390141;11.32431439967492;34.16117787361145
test-corridor;uniform_random;constructed-self-constructing-unsafe;0;0.2;0.20000000000000012;0.20000000000000012;0.1873564648611952;-23.262074736793238;41.74326054320678;33.3650267904343;10.815975189208984
test-corridor;uniform_random;constructed-self-constructing-unsafe;0;0.2;0.20000000000000012;0.20000000000000012;0.18772984181885136;-23.211105267268977;41.72859484454405;33.34107430037548;11.771023273468018
slippy-drone;greedy-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.19523794936999625;0.19523794936999625;0.6700541056482917;35.74962025830589;30.79054745635858;11.310729159675878;35.170838356018066
test-corridor;uniform_random;constructed-self-constructing-unsafe;0;0.2;0.20000000000000012;0.20000000000000012;0.18814766816268308;-23.153523686394426;41.711961262574434;33.31751158279404;12.613136529922485
dpm;greedy-iter-1000;constructed-self-constructing-unsafe;0;0.2;0.08935175236109683;0.08935438749516067;0.20963114678021172;5.879903068012217;44.626941424305066;4.535456443516608;58.97318720817566
test-corridor;uniform_random;constructed-self-constructing-unsafe;0;0.2;0.20000000000000012;0.20000000000000012;0.1883759548742408;-23.123844928434423;41.70423096191907;33.29651906219111;13.644678592681885
slippy-drone;greedy-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.19531239299592337;0.19531239299592337;0.670345619445183;35.78639825004889;30.782764462845055;11.299303923236469;33.866596937179565
test-corridor;uniform_random;constructed-self-constructing-unsafe;0;0.2;0.20000000000000012;0.20000000000000012;0.18832724349728377;-23.132228718768378;41.70626381468939;33.28865943292721;14.497824668884277
collect;greedy-iter-500;constructed-self-constructing-unsafe;0;0.2;0.19999997518063142;0.19999997518063142;0.7424543455908035;32.7741162863933;41.16520625959946;10.748653774361633;188.4977798461914
test-corridor;uniform_random;constructed-self-constructing-unsafe;0;0.2;0.20000000000000012;0.20000000000000012;0.18849482261300401;-23.1099751105929;41.699750088484834;33.27221752702861;15.386463403701782
dpm;greedy-iter-1000;constructed-self-constructing-unsafe;0;0.2;0.08943970493536707;0.08944236397124972;0.20962282420045292;5.884402454159031;44.62702071191711;4.530611858562216;60.42179608345032
test-corridor;uniform_random;constructed-self-constructing-unsafe;0;0.2;0.20000000000000012;0.20000000000000012;0.18857623139306331;-23.099520326464383;41.69680802333916;33.26379410990976;16.27481245994568
slippy-drone;greedy-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.19538421923882623;0.19538421923882623;0.6706597706529317;35.825862773816475;30.774432323376317;11.286995153507442;34.80300974845886
test-corridor;uniform_random;constructed-self-constructing-unsafe;0;0.2;0.20000000000000012;0.20000000000000012;0.18881175702309497;-23.068103373803076;41.688166992857134;33.2455988466452;16.8885235786438
test-corridor;uniform_random;constructed-self-constructing-unsafe;0;0.2;0.20000000000000012;0.20000000000000012;0.18919866848476574;-23.01432597665122;41.671867770565925;33.219972939431834;17.688764333724976
slippy-drone;greedy-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.1954511337235167;0.1954511337235167;0.6709885205250496;35.867382036414554;30.765489575065317;11.274295012355948;34.63287878036499
dpm;greedy-iter-1000;constructed-self-constructing-unsafe;0;0.2;0.08953204268517263;0.08953472300621004;0.20961387673072207;5.8892151525241605;44.6271084696551;4.52550163590856;60.854827642440796
test-corridor;uniform_random;constructed-self-constructing-unsafe;0;0.2;0.20000000000000012;0.20000000000000012;0.1895849065101193;-22.962274257092805;41.65703596173988;33.1919492850975;18.722423315048218
test-corridor;uniform_random;constructed-self-constructing-unsafe;0;0.2;0.20000000000000012;0.20000000000000012;0.18977732729908278;-22.93742150063716;41.65021086098343;33.17598152777982;20.68237018585205
slippy-drone;greedy-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.19552664066616404;0.19552664066616404;0.671407554273986;35.92008860074547;30.75424426774444;11.258179301073717;36.779160261154175
test-corridor;uniform_random;constructed-self-constructing-unsafe;0;0.2;0.20000000000000012;0.20000000000000012;0.19004678218126234;-22.901201192306946;41.639694195666884;33.155357237581754;20.530508518218994
dpm;greedy-iter-1000;constructed-self-constructing-unsafe;0;0.2;0.08961849803470731;0.08962120392435596;0.20960602401731304;5.893872080318145;44.627179240061;4.520754522038114;62.4871141910553
slippy-drone;greedy-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.19559892474914375;0.19559892474914375;0.6717062353106545;35.95774198472766;30.746219891577496;11.246148518611575;35.81183910369873
test-corridor;uniform_random;constructed-self-constructing-unsafe;0;0.2;0.20000000000000012;0.20000000000000012;0.19056807198773673;-22.830634632870666;41.61994496392959;33.118189838850896;21.415429830551147
test-corridor;uniform_random;constructed-self-constructing-unsafe;0;0.2;0.20000000000000012;0.20000000000000012;0.1908686038224776;-22.789577991541908;41.60799382038885;33.09752455784279;22.015960693359375
slippy-drone;greedy-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.19566494881810922;0.19566494881810922;0.6719572059831784;35.989267292197695;30.739586715591567;11.235974841592759;38.69196891784668
test-corridor;uniform_random;constructed-self-constructing-unsafe;0;0.2;0.20000000000000012;0.20000000000000012;0.19097580060662545;-22.77607176641758;41.604444931249624;33.08535575544639;22.813910484313965
dpm;greedy-iter-1000;constructed-self-constructing-unsafe;0;0.2;0.08970247010652249;0.08970519689359352;0.20959819509705108;5.898152592216817;44.62725212493846;4.51613533798819;61.262075662612915
test-corridor;uniform_random;constructed-self-constructing-unsafe;0;0.2;0.20000000000000012;0.20000000000000012;0.1912715403787648;-22.73520335630898;41.59253651210405;33.067631137853766;23.75426173210144
slippy-drone;greedy-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.1957378821446464;0.1957378821446464;0.6723507865102565;36.0388345028017;30.72916668105253;11.221093477548623;38.63894557952881
test-corridor;uniform_random;constructed-self-constructing-unsafe;0;0.2;0.20000000000000012;0.20000000000000012;0.19126714945799175;-22.736168993973276;41.59283414874044;33.06618217632033;25.037607192993164
dpm;greedy-iter-1000;constructed-self-constructing-unsafe;0;0.2;0.08978693929683759;0.08978968932858877;0.2095903913768245;5.902458022293667;44.62732409164853;4.511490495887863;63.475646018981934
collect;greedy-iter-500;constructed-self-constructing-unsafe;0;0.2;0.19999997518063142;0.19999997518063142;0.7425537199531569;32.78474458947296;41.164413517755264;10.744975719098921;189.50977849960327
slippy-drone;greedy-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.19580238871348568;0.19580238871348568;0.6727353769729334;36.08712978964971;30.719082130573018;11.206980334824024;36.62453055381775
test-corridor;uniform_random;constructed-self-constructing-unsafe;0;0.2;0.20000000000000012;0.20000000000000012;0.1916728931312417;-22.679238652167026;41.57588283683468;33.04232485455633;25.23760747909546
test-corridor;uniform_random;constructed-self-constructing-unsafe;0;0.2;0.20000000000000012;0.20000000000000012;0.19189666116850773;-22.651253070385287;41.568940275550865;33.01851790003774;26.689796924591064
slippy-drone;greedy-iter-4000;constructed-self-constructing-unsafe;0;0.2;0.1958937518256584;0.1958937518256584;0.673171419913004;36.142007868337195;30.707621660717304;11.19066403197937;36.78670692443848
dpm;greedy-iter-1000;constructed-self-constructing-unsafe;0;0.2;0.08987060074517408;0.08987337172819593;0.20958229024704325;5.906776750683871;44.62740472471678;4.506859276857439;64.2787537574768
